sentence_id,domain_category,english_text,sesotho_text,source,source_reference,translator_code,reviewer_status,notes
851,HIV,Transition from paediatric to adult HIV care is a critical period that requires careful planning.,Ho fetela ho tsoa tlhokomelong ea HIV ea bana ho ea ho ea batho ba baholo ke nako ea bohlokoa e hlokang moralo o nang le hloko.,WHO,hiv-transition-care,,reviewed,
852,HIV,Adolescents should be involved in decisions about their HIV care.,Bacha ba lokela ho kenyelletsooa liqetong mabapi le tlhokomelo ea bona ea HIV.,UNICEF,hiv-adolescent-participation,,reviewed,
853,HIV,Youth-friendly HIV services are designed to meet the specific needs of adolescents.,Litshebeletso tsa HIV tse amohelang bacha li bopiloe ho fihlela litlhoko tsa khethehileng tsa bacha.,WHO,hiv-youth-friendly-services,,reviewed,
854,HIV,Peer support groups for HIV-positive adolescents improve adherence and mental health.,Lihlopha tsa tshehetso ea bahlankana bakeng sa bacha ba nang le HIV li ntlafatsa ho latela le bophelo ba kelello.,UNICEF,hiv-adolescent-peer-support,,reviewed,
855,HIV,School-based HIV education programmes reduce risky behaviour in adolescents.,Mananeo a thuto ea HIV a thehiloeng sekolong a fokotsa maitshwaro a kotsi ho bacha.,UNAIDS,hiv-school-education,,reviewed,
856,HIV,Comprehensive sexuality education includes HIV prevention as a core component.,Thuto e pharalletseng ea thobalano e kenyelletsa thibelo ea HIV e le karolo ea motheo.,UNFPA,hiv-cse,,reviewed,
857,HIV,Adolescents have the right to access HIV testing and treatment without parental consent in many countries.,Bacha ba na le tokelo ea ho fihlella liteko tsa HIV le phekolo ntle le tumello ea batsoali linaheng tse ngata.,WHO,hiv-adolescent-consent,,reviewed,
858,HIV,HIV-positive adolescents who are virally suppressed can live full and healthy lives.,Bacha ba nang le HIV ba laolehileng ke vaerase ba ka phela bophelo bo tletseng bo botle.,UNICEF,hiv-adolescent-positive-living,,reviewed,
859,HIV,Substance use among adolescents increases HIV risk and should be addressed in prevention programmes.,Tšebediso ea lintho tse kotsi ho bacha e eketsa kotsi ea HIV mme e lokela ho sebetsanoa le eona mananeo a thibelo.,WHO,hiv-adolescent-substance-use,,reviewed,
860,HIV,Older adults are often overlooked in HIV prevention and testing programmes.,Batho ba baholo hangata ba lebaloa mananeo a thibelo ea HIV le a liteko.,WHO,hiv-older-adults,,reviewed,
861,HIV,HIV in older adults is frequently diagnosed late because clinicians do not consider it.,HIV ho batho ba baholo hangata e fumanoa nako e le ntle hobane lingaka ha li e nahane.,NIH_HIVinfo,hiv-older-adults-late-diagnosis,,reviewed,
862,HIV,Older adults living with HIV have higher rates of depression and social isolation.,Batho ba baholo ba phelang le HIV ba na le likhato tse phahameng tsa ho nyamela le ho ikhethela sechabeng.,NIH_HIVinfo,hiv-older-adults-mental-health,,reviewed,
863,HIV,Cognitive decline is more common in older people living with HIV.,Ho fokotsehela ha mahutu ho atile haholo ho batho ba baholo ba phelang le HIV.,NIH_HIVinfo,hiv-neurocognitive-ageing,,reviewed,
864,HIV,ART dosing may need to be adjusted in older adults with kidney or liver impairment.,Ho abela ART ho ka hloka ho fetoloa ho batho ba baholo ba nang le bothata ba lipitso kapa sebete.,WHO,hiv-older-adults-dosing,,reviewed,
865,HIV,Older adults living with HIV should be screened for frailty at every clinic visit.,Batho ba baholo ba phelang le HIV ba lokela ho hlahlobeloa ho fokolehela letsetsong le leng le le leng la kliniki.,NIH_HIVinfo,hiv-frailty-screening,,reviewed,
866,HIV,Comprehensive geriatric assessment is increasingly relevant for older people living with HIV.,Tlhahlobo e pharalletseng ea batho ba baholo e bohlokoa haholo ho batho ba baholo ba phelang le HIV.,NIH_HIVinfo,hiv-geriatric-assessment,,reviewed,
867,HIV,Retirement and bereavement can trigger depression in older people living with HIV.,Ho hlolohala mosebetsing le mahlomola a lefu li ka baka ho nyamela ho batho ba baholo ba phelang le HIV.,PMC,hiv-older-adults-psychosocial,,reviewed,
868,HIV,Sexual health remains important for older adults living with HIV.,Bophelo bo botle ba thobalano bo ntse bo bohlokoa bakeng sa batho ba baholo ba phelang le HIV.,WHO,hiv-older-adults-sexual-health,,reviewed,
869,HIV,Older adults should be included in HIV clinical trials to ensure treatments are appropriate for them.,Batho ba baholo ba lokela ho kenyelletsooa lihlahlobong tsa kliniki tsa HIV ho netefatsa hore diphekolo li loketse bona.,NIH_HIVinfo,hiv-older-adults-research,,reviewed,
870,HIV,HIV stigma is a violation of human rights and a barrier to ending the HIV epidemic.,Kekello ea HIV ke tlolo ea litokelo tsa botho le moqoqo oa ho felisa leruo la lefu la HIV.,UNAIDS,hiv-stigma-human-rights,,reviewed,
871,HIV,Contact-based education where people living with HIV share their stories reduces stigma.,Thuto e thehiloeng holim'a kopano moo batho ba phelang le HIV ba arolanang lipale tsa bona e fokotsa kekello.,UNAIDS,hiv-stigma-contact-education,,reviewed,
872,HIV,Healthcare worker stigma towards people living with HIV must be actively addressed.,Kekello ea basebetsi ba bophelo bo botle khahlanong le batho ba phelang le HIV e lokela ho sebetsanoa le eona ka boitelo.,WHO,hiv-hcw-stigma,,reviewed,
873,HIV,Stigma reduction training for healthcare workers improves quality of HIV care.,Koetliso ea ho fokotsa kekello bakeng sa basebetsi ba bophelo bo botle e ntlafatsa boleng ba tlhokomelo ea HIV.,WHO,hiv-stigma-training,,reviewed,
874,HIV,Self-stigma occurs when a person internalises negative beliefs about their HIV status.,Kekello ea motho ka bo eena e etsahala ha motho a amohela mehopolo e mebe ka boemo ba hae ba HIV.,UNAIDS,hiv-self-stigma,,reviewed,
875,HIV,Community-level stigma reduction programmes create supportive environments for people living with HIV.,Mananeo a ho fokotsa kekello maemong a sechaba a theha tikoloho e tshehelang bakeng sa batho ba phelang le HIV.,UNAIDS,hiv-community-stigma-reduction,,reviewed,
876,HIV,Media campaigns that show people living with HIV as healthy and productive reduce stigma.,Mananeo a media a bontšang batho ba phelang le HIV e le ba phelang hantle le ba sebetsang a fokotsa kekello.,UNAIDS,hiv-media-stigma,,reviewed,
877,HIV,Language matters in HIV — avoid terms like AIDS victim or HIV sufferer.,Puo e bohlokoa ho HIV — hana mantsoe a joalo ka setšoaetsi sa AIDS kapa mohlokofatsuoa ke HIV.,UNAIDS,hiv-language-stigma,,reviewed,
878,HIV,Use people-first language such as person living with HIV rather than HIV patient.,Sebelisa puo e beha motho pele joalo ka motho ea phelang le HIV ho feta mokuloi oa HIV.,UNAIDS,hiv-people-first-language,,reviewed,
879,HIV,Stigma and discrimination against people living with HIV are illegal in many countries.,Kekello le khethollo khahlanong le batho ba phelang le HIV ke melato linaheng tse ngata.,UNAIDS,hiv-anti-discrimination-law,,reviewed,
880,HIV,HIV-positive women have the same right to choose whether to have children as HIV-negative women.,Basali ba nang le HIV ba na le tokelo e tšoanang ea ho khetha hore na ba be le bana joalo ka basali ba se nang HIV.,WHO,hiv-reproductive-rights,,reviewed,
881,HIV,Contraceptive counselling should be offered to all HIV-positive women of reproductive age.,Keletso ea thibelo ea ho ima e lokela ho fanoa ho basali bohle ba nang le HIV ba lilemo tsa ho tsoa le bana.,WHO,hiv-contraception-counselling,,reviewed,
882,HIV,Dual protection using condoms and contraception prevents both HIV transmission and unintended pregnancy.,Tšireletso ea bobeli e sebelisang likhohlopo le thibelo ea ho ima e thibela phetisetso ea HIV le ho ima ho sa rerilloeng.,UNFPA,hiv-dual-protection,,reviewed,
883,HIV,Hormonal contraception does not increase the risk of HIV acquisition.,Thibelo ea ho ima ea li-hormone ha e eketse kotsi ea ho fumana HIV.,WHO,hiv-hormonal-contraception,,reviewed,
884,HIV,Intrauterine devices are safe and effective for HIV-positive women.,Lisebelisoa tsa ka hare ho sebaka sa ngoana li bolokehile mme li sebetsa bakeng sa basali ba nang le HIV.,WHO,hiv-iud,,reviewed,
885,HIV,Cervical cancer screening should be done annually for HIV-positive women.,Ho hlahlobeloa ha kankere ea molala oa sebaka sa ngoana ho lokela ho etsoa selemo le selemo bakeng sa basali ba nang le HIV.,WHO,hiv-cervical-cancer-screening,,reviewed,
886,HIV,HPV vaccination is recommended for HIV-positive girls and young women.,Ente ea HPV e khothalletsoa bakeng sa banana le basali ba bacha ba nang le HIV.,WHO,hiv-hpv-vaccine,,reviewed,
887,HIV,HIV-positive women have a higher risk of cervical cancer due to immune suppression.,Basali ba nang le HIV ba na le kotsi e phahameng ea kankere ea molala oa sebaka sa ngoana ka lebaka la ho laoloa ha tšireletso ea 'mele.,WHO,hiv-cervical-cancer-risk,,reviewed,
888,HIV,Menopause may occur earlier in women living with HIV.,Menopause e ka etsahala kapele ho basali ba phelang le HIV.,NIH_HIVinfo,hiv-menopause,,reviewed,
889,HIV,Hormone replacement therapy for menopause is generally safe for HIV-positive women on ART.,Phekolo ea ho nka sebaka sa li-hormone bakeng sa menopause ka kakaretso e bolokehile bakeng sa basali ba nang le HIV ba holim'a ART.,NIH_HIVinfo,hiv-hrt,,reviewed,
890,HIV,People living with HIV have a higher risk of certain cancers including Kaposi sarcoma and lymphoma.,Batho ba phelang le HIV ba na le kotsi e phahameng ea mefuta e meng ea kankere ho kenyelletsa Kaposi sarcoma le lymphoma.,NIH_HIVinfo,hiv-cancer-risk,,reviewed,
891,HIV,Kaposi sarcoma is caused by human herpesvirus 8 and is more common in people with low CD4 counts.,Kaposi sarcoma e bakooa ke human herpesvirus 8 mme e atile ho batho ba nang le palo e tlase ea CD4.,NIH_HIVinfo,hiv-kaposi-sarcoma,,reviewed,
892,HIV,Non-Hodgkin lymphoma is an AIDS-defining cancer that occurs at low CD4 counts.,Non-Hodgkin lymphoma ke kankere e hlalositsoeng ke AIDS e etsahalang ha palo ea CD4 e tlase.,NIH_HIVinfo,hiv-lymphoma,,reviewed,
893,HIV,ART reduces the risk of AIDS-defining cancers by restoring immune function.,ART e fokotsa kotsi ea likankere tse hlalositsoeng ke AIDS ka ho busa tšebetso ea tšireletso ea 'mele.,NIH_HIVinfo,hiv-cancer-art,,reviewed,
894,HIV,Chronic pain is common in people living with HIV and requires assessment and management.,Mahloko a nako e telele a atile ho batho ba phelang le HIV mme a hloka tlhahlobo le taolo.,NIH_HIVinfo,hiv-chronic-pain,,reviewed,
895,HIV,Peripheral neuropathy causes burning and tingling in the feet and is common in people living with HIV.,Neuropathy ea maphethelo e baka ho chesa le ho hlohlona maotong mme e atile ho batho ba phelang le HIV.,NIH_HIVinfo,hiv-peripheral-neuropathy,,reviewed,
896,HIV,"HIV-associated neurocognitive disorder affects memory, concentration, and daily functioning.","Bolwetse ba neurocognitive bo amanang le HIV bo angoa ho hopola, ho tsepamisa kelello, le tšebetso ea letsatsi le leng le le leng.",NIH_HIVinfo,hiv-hand,,reviewed,
897,HIV,Sleep disturbances are more common in people living with HIV and affect quality of life.,Mathata a boroko a atile haholo ho batho ba phelang le HIV mme a angoa boleng ba bophelo.,PMC,hiv-sleep,,reviewed,
898,HIV,Fatigue is one of the most commonly reported symptoms in people living with HIV.,Ho lapala ke e 'ngoe ea matšoao a buelioang ka mehla ka ho fetisisa ho batho ba phelang le HIV.,NIH_HIVinfo,hiv-fatigue,,reviewed,
899,HIV,Sub-Saharan Africa accounts for more than two thirds of all people living with HIV globally.,Afrika e ka tlase ho Sahara e bua karolo e fetang boraro ba bobeli ba batho bohle ba phelang le HIV lefatšeng lohle.,UNAIDS,hiv-global-epidemiology,,reviewed,
900,HIV,Eastern and southern Africa has the highest HIV burden of any region in the world.,Afrika Bochabela le Boroa e rwala morwalo o moholo ka ho fetisisa oa HIV ho feta sebaka sefe kapa sefe lefatšeng.,UNAIDS,hiv-regional-burden,,reviewed,
901,HIV,South Africa has the largest HIV epidemic in the world with over seven million people living with HIV.,Afrika Boroa e na le leruo le leholo ka ho fetisisa la HIV lefatšeng ka batho ba fetang limilione tse supileng ba phelang le HIV.,UNAIDS,hiv-south-africa,,reviewed,
902,HIV,HIV incidence has declined significantly in sub-Saharan Africa over the past two decades.,Palo ea litšoaetso tse ncha tsa HIV e theohile haholo Afrika e ka tlase ho Sahara ka lilemo tse mashome a mabeli tse fetileng.,UNAIDS,hiv-incidence-trends,,reviewed,
903,HIV,AIDS-related deaths have declined by more than 60 percent since the peak in 2004.,Lifu tse amanang le AIDS li theohile ka ho feta pesente ea 60 ho tloha nako ea bongata ka 2004.,UNAIDS,hiv-mortality-trends,,reviewed,
904,HIV,The UNAIDS 95-95-95 targets aim to end AIDS as a public health threat by 2030.,Lipheo tsa UNAIDS tsa 95-95-95 li ikemiseditse ho felisa AIDS e le kotsi ea bophelo bo botle ba sechaba ka 2030.,UNAIDS,hiv-95-95-95,,reviewed,
905,HIV,The first 95 means 95 percent of people living with HIV know their status.,95 ea pele e bolela hore batho ba 95 pesente ba phelang le HIV ba tseba boemo ba bona.,UNAIDS,hiv-95-95-95,,reviewed,
906,HIV,The second 95 means 95 percent of people who know their status are on ART.,95 ea bobeli e bolela hore batho ba 95 pesente ba tsebang boemo ba bona ba holim'a ART.,UNAIDS,hiv-95-95-95,,reviewed,
907,HIV,The third 95 means 95 percent of people on ART are virally suppressed.,95 ea boraro e bolela hore batho ba 95 pesente ba holim'a ART ba laolehile ke vaerase.,UNAIDS,hiv-95-95-95,,reviewed,
908,HIV,Achieving the 95-95-95 targets would prevent millions of new HIV infections and deaths.,Ho fihlela lipheo tsa 95-95-95 ho tla thibela limilione tsa litšoaetso tse ncha tsa HIV le lifu.,UNAIDS,hiv-95-95-95-impact,,reviewed,
909,HIV,HIV does not affect a person's ability to work in most occupations.,HIV ha e angoe bokgoni ba motho ba ho sebetsa mesebetsing e mengata.,ILO,hiv-workplace-capacity,,reviewed,
910,HIV,Employers should provide HIV education and testing programmes for their workforce.,Bafani ba mosebetsi ba lokela ho fana ka mananeo a thuto ea HIV le a liteko bakeng sa basebetsi ba bona.,ILO,hiv-workplace-programmes,,reviewed,
911,HIV,Employee assistance programmes can support workers living with HIV.,Mananeo a thuso ea basebetsi a ka tshehetsa basebetsi ba phelang le HIV.,ILO,hiv-eap,,reviewed,
912,HIV,HIV-positive employees are entitled to reasonable accommodation in the workplace.,Basebetsi ba nang le HIV ba na le tokelo ea ho amohela litokisetso tse utloahalang mafapheng a mosebetsi.,ILO,hiv-workplace-accommodation,,reviewed,
913,HIV,Sick leave and flexible working arrangements support HIV-positive employees.,Likhoeli tsa ho hana mosebetsi ka lebaka la bolwetse le litokisetso tsa mosebetsi tse khonehang li tshehetsa basebetsi ba nang le HIV.,ILO,hiv-workplace-flexibility,,reviewed,
914,HIV,Workplace HIV policies should be developed in consultation with employees and unions.,Maano a HIV a mafapha a mosebetsi a lokela ho etsoa ka ho buisana le basebetsi le li-union.,ILO,hiv-workplace-policy,,reviewed,
915,HIV,"Mining, transport, and agricultural sectors have high HIV prevalence in sub-Saharan Africa.","Likarolo tsa merafo, lipalangoa, le temo li na le palo e phahameng ea HIV Afrika e ka tlase ho Sahara.",ILO,hiv-high-risk-sectors,,reviewed,
916,HIV,Long-distance truck drivers are a key population for HIV prevention interventions.,Bashofori ba litraka tsa leeto le lelelele ke sechaba se bohlokoa bakeng sa meketso ea thibelo ea HIV.,UNAIDS,hiv-truck-drivers,,reviewed,
917,HIV,Migrant workers face increased HIV risk due to separation from families and social networks.,Basebetsi ba baahi ba fetang ba tobana le kotsi e eketsehileng ea HIV ka lebaka la ho arohana le malapa le marang-rang a sechaba.,ILO,hiv-migrant-workers,,reviewed,
918,HIV,HIV programmes in the workplace reduce absenteeism and improve productivity.,Mananeo a HIV mafapheng a mosebetsi a fokotsa ho hloka mosebetsi le ho ntlafatsa tšebetso.,ILO,hiv-workplace-productivity,,reviewed,
919,HIV,I did not know that HIV medicine could make me gain weight and I am concerned.,Ha ke a tseba hore meriana ea HIV e ka etsa hore ke nehe boima mme ke na le khatello.,clinical_fieldwork,patient-art-weight,,reviewed,
920,HIV,I have been on HIV treatment for two years and I have never missed a dose.,Ke holim'a phekolo ea HIV ka lilemo tse peli mme ha ke eso lahleheloe ke dose le e le 'ngoe.,clinical_fieldwork,patient-art-adherence,,reviewed,
921,HIV,I want to know if I can drink alcohol while taking my HIV medicine.,Ke batla ho tseba hore na ke ka noa joala ha ke nka meriana ea HIV ea ka.,clinical_fieldwork,patient-art-alcohol,,reviewed,
